wave norm
1600.0 0.979274854425
1601.5 0.554076140085
1603.0 -0.345789750083
1604.5 0.0925865500644
1606.0 -0.903844414428
1607.5 0.239659566566
1609.0 0.597496794171
1610.5 -0.292954364281
1612.0 -0.882442068365
1613.5 0.434865499112
1615.0 0.363737592596
1616.5 1.35359930501
1618.0 1.87136351495
1619.5 1.83645190035
1621.0 0.930742777796
1622.5 0.153855354885
1624.0 0.661284648353
1625.5 1.85430247221
1627.0 0.226903156609
1628.5 0.141503109101
1630.0 -3.21131206328
1631.5 0.0201534155611
1633.0 -0.618337602726
1634.5 -1.46418404097
1636.0 -0.223715906723
1637.5 -2.42899208631
1639.0 3.70847576587
1640.5 1.3639444006
1642.0 2.65234664496
1643.5 0.535813085715
1645.0 -0.250468967093
1646.5 -0.488137892703
1648.0 0.281906304837
1649.5 1.87562118575
1651.0 0.352264254613
1652.5 1.29767594057
1654.0 0.566202035514
1655.5 -0.536340143507
1657.0 0.181070550489
1658.5 0.0921113700401
1660.0 0.217954453564
1661.5 0.9436847536
1663.0 0.427845816117
1664.5 -0.992461345465
1666.0 -0.802818065737
1667.5 0.356015739944
1669.0 -0.0784813087283
1670.5 -0.877465969374
1672.0 -0.74369134455
1673.5 0.180464680758
1675.0 -1.17237755687
1676.5 0.825538844124
1678.0 0.924757986578
1679.5 1.72756185029
1681.0 -0.818539610439
1682.5 -0.442864232397
1684.0 0.50078539265
1685.5 -1.99376169201
1687.0 -1.05142387202
1688.5 6.25397749458
1690.0 4.06020024083
1691.5 -1.9093325811
1693.0 0.827110392993
1694.5 2.77055935084
1696.0 -0.443765743537
1697.5 2.80345809303
1699.0 1.04291583484
1700.5 -0.504611751428
1702.0 0.0732299334083
1703.5 -0.109009959204
1705.0 1.63473682365
1706.5 1.33108708921
1708.0 -0.0519881461752
1709.5 -0.00382305049553
1711.0 0.786783779001
1712.5 1.40896958811
1714.0 0.526709581282
1715.5 0.00179387379159
1717.0 -0.919785861054
1718.5 -0.665976100606
1720.0 0.522437395914
1721.5 0.752935547869
1723.0 -0.620065517115
1724.5 -0.390862946117
1726.0 0.845727523628
1727.5 1.12338272706
1729.0 0.261253296454
1730.5 -0.435209897358
1732.0 2.15622036867
1733.5 -0.0432935919993
1735.0 0.376223355926
1736.5 -2.25853556142
1738.0 2.67081179596
1739.5 2.83915958861
1741.0 -5.92992980136
1742.5 -330.516476378
1744.0 -3.01369676357
1745.5 0.886257184136
1747.0 1.4620228806
1748.5 0.90270965991
1750.0 0.371271780988
1751.5 1.45708021447
1753.0 1.48315818681
1754.5 -1.10699679152
1756.0 2.34242442721
1757.5 1.49736532837
1759.0 1.42115243535
1760.5 2.8115235633
1762.0 0.900592892667
1763.5 -1.37150818145
1765.0 -0.90468465709
1766.5 -2.92025519573
1768.0 -5.34535262619
1769.5 -3.79653286645
1771.0 -5.95676782967
1772.5 -11.3955043763
1774.0 -32.2095560305
1775.5 -13.5595464984
1777.0 -5.69410223146
1778.5 -6.03250419724
1780.0 -3.9566527883
1781.5 -0.321361244307
1783.0 -0.0364285744854
1784.5 12.4984214794
1786.0 1.63632509439
1787.5 6.85530722214
1789.0 -10.1530723795
1790.5 -2.65595496484
1792.0 4.32122339378
1793.5 -18.7943571842
1795.0 -75.9534876133
1796.5 2.99855152337
1798.0 -7.0895586002
1799.5 -4.98241765467
1801.0 -5.65525505473
1802.5 1.98580607962
1804.0 -5.80147537489
1805.5 1.67599177141
1807.0 1.99298788965
1808.5 0.973194923943
1810.0 4.04112359678
1811.5 1.39214164466
1813.0 13.0263863099
1814.5 406.718754318
1816.0 -2.15654542468
1817.5 0.481561208799
1819.0 0.277955957405
1820.5 -0.89741726345
1822.0 1.22446083738
1823.5 -0.697410934626
1825.0 -2.3086491364
1826.5 -0.160357945704
1828.0 -0.370428134318
1829.5 -0.0434079855582
1831.0 0.872308568965
1832.5 1.34029914443
1834.0 1.16553409349
1835.5 0.162794210282
1837.0 0.381025501923
1838.5 0.796429506585
1840.0 1.1739674999
