wave norm
1591.3666 1.0
1592.9103 -0.511325437137
1594.4539 0.47723663655
1595.9976 0.964269409943
1597.5413 0.303914507548
1599.085 -0.457879062582
1600.6287 -0.253959047684
1602.1724 1.14530787234
1603.7161 1.12357613662
1605.2598 0.737433433518
1606.8036 0.975544231847
1608.3473 0.12188525029
1609.8911 -0.193213314768
1611.4348 -1.3429888124
1612.9786 1.01904889676
1614.5224 -1.76178217085
1616.0662 1.67094249808
1617.6099 -0.267474940581
1619.1538 6.12908360708
1620.6976 9.23940900072
1622.2414 15.1273310402
1623.7852 4.3375703685
1625.3291 -5.19714119722
1626.8729 2.49645341631
1628.4168 0.193992049461
1629.9606 0.68499447494
1631.5045 1.6337260689
1633.0484 0.946437463844
1634.5923 0.180835773327
1636.1362 -2.34706531604
1637.6801 -1.75154324602
1639.224 0.496023712608
1640.7679 -0.5446661074
1642.3119 -1.52732058567
1643.8558 3.14475568952
1645.3998 -1.80239763425
1646.9438 2.86301555171
1648.4877 1.46327708442
1650.0317 -1.6179322491
1651.5757 1.36701475167
1653.1197 6.48684625198
1654.6637 -2.34662071526
1656.2077 0.651685138425
1657.7518 0.941087500289
1659.2958 6.13618100192
1660.8398 0.129361374397
1662.3839 -0.930906238709
1663.9279 -2.01074573544
1665.472 -0.362245608403
1667.0161 0.0791904096272
1668.5602 -1.94991713643
1670.1043 -0.0324977293379
1671.6484 5.52009336628
1673.1925 -1.75145693662
1674.7366 2.19137986907
1676.2808 0.177600202278
1677.8249 4.34644151598
1679.369 1.51387271218
1680.9132 3.66903063915
1682.4574 -5.07521875502
1684.0016 2.52067313882
1685.5457 -1.50206446759
1687.0899 4.39405733744
1688.6341 -3.25474332498
1690.1783 18.190031423
1691.7226 34.1434166339
1693.2668 616.437023139
1694.811 -142.885141525
1696.3553 26.4622782998
1697.8995 46.2616985653
1699.4438 114.721670548
1700.9881 -15.6384889834
1702.5324 2.32535400158
1704.0767 -0.672408220469
1705.621 -0.0429661664992
1707.1653 -2.0540976227
1708.7096 -1.82877293311
1710.2539 -0.298548289148
1711.7983 0.761925813045
1713.3426 0.858041006837
1714.887 0.433638258877
1716.4313 0.662791447483
1717.9757 -0.891843198531
1719.5201 -0.450620516702
1721.0645 0.598606172567
1722.6089 1.22212263664
1724.1533 0.241139770289
1725.6977 -0.510550448088
1727.2421 1.23978302825
1728.7865 1.53831434976
1730.331 1.29004092105
1731.8754 -0.488902556395
1733.4199 2.14849237697
1734.9644 -2.07972231297
1736.5088 -0.941655511515
1738.0533 3.62299858145
1739.5978 -8.89245651573
1741.1423 5.8280139705
1742.6868 5.91521936996
1744.2314 -1.32277894789
1745.7759 -1.40720351854
1747.3204 0.160212151426
1748.865 0.391141994173
1750.4095 1.21028120779
1751.9541 0.814370854352
1753.4987 0.924659581583
1755.0433 0.385003529566
1756.5879 -1.10329427311
1758.1325 -0.943535781163
1759.6771 -0.612486873188
1761.2217 -0.926990188061
1762.7663 0.0801869594701
1764.311 -4.06941428507
1765.8556 -0.932287356816
1767.4003 1.62820432825
1768.9449 1.41369653268
1770.4896 -20.0287869112
1772.0343 6.38856137181
1773.579 -1.05684915059
1775.1237 3.34398595533
1776.6684 -0.452748747115
1778.2131 -0.711826575875
1779.7578 2.4755347386
1781.3026 0.286525314487
1782.8473 0.408780390069
