wave norm
1600.0 0.874339477065
1601.5 2.25515706269
1603.0 0.481917044469
1604.5 0.123485675316
1606.0 -2.48965943941
1607.5 -0.736028729749
1609.0 -1.23910806857
1610.5 2.53942778676
1612.0 -4.46871010496
1613.5 1.26733765136
1615.0 -1.54216402249
1616.5 1.33091939084
1618.0 3.80662387479
1619.5 -0.154625935877
1621.0 0.0459309485471
1622.5 -0.0689830230991
1624.0 -0.0536862734989
1625.5 -2.74166536653
1627.0 2.19553571297
1628.5 3.26226032054
1630.0 1.98140082305
1631.5 0.330440138364
1633.0 -1.06299243191
1634.5 0.0699436254368
1636.0 -1.86299122981
1637.5 -5.83357259492
1639.0 2.11338737179
1640.5 -0.0302654857774
1642.0 1.53803887331
1643.5 1.85804071819
1645.0 0.508151865423
1646.5 1.0252941146
1648.0 4.56305721789
1649.5 1.99976708118
1651.0 36.1154233328
1652.5 -3.85902729791
1654.0 0.957767554221
1655.5 -1.41987824385
1657.0 0.94868578634
1658.5 2.06965872599
1660.0 2.55072660797
1661.5 -0.605463003593
1663.0 0.0500299162858
1664.5 0.525712831767
1666.0 -0.181873507534
1667.5 0.817090420321
1669.0 0.467577636498
1670.5 -2.96033717178
1672.0 -1.71737906595
1673.5 6.83842150316
1675.0 17.4298217122
1676.5 -0.74916290517
1678.0 -0.602867897753
1679.5 0.934782443997
1681.0 1.98328269199
1682.5 -1.63776319093
1684.0 -1.7843739489
1685.5 -1.70895064299
1687.0 -0.979410380498
1688.5 0.430357745905
1690.0 1.03171805152
1691.5 -1.25976924996
1693.0 -0.873597090082
1694.5 3.92909657651
1696.0 3.01869226588
1697.5 4.34098424947
1699.0 11.8940156246
1700.5 2.21837237077
1702.0 -0.0649742024195
1703.5 1.61895045657
1705.0 -1.0332052935
1706.5 2.25773186848
1708.0 0.740895802669
1709.5 -0.116591162156
1711.0 1.36094587769
1712.5 -0.958483924383
1714.0 0.632758354818
1715.5 0.175268840283
1717.0 -1.06192832949
1718.5 0.95925130057
1720.0 2.72135603395
1721.5 0.112695743608
1723.0 -0.0499391335947
1724.5 1.10520629108
1726.0 3.74614105665
1727.5 1.55473892121
1729.0 -1.68650219042
1730.5 -0.0365457955605
1732.0 0.711492772372
1733.5 0.501059567412
1735.0 -0.107452662351
1736.5 3.15794673058
1738.0 2.79052747803
1739.5 2.59927148133
1741.0 3.15206841072
1742.5 3.86592964098
1744.0 1.8120422539
1745.5 2.72262946002
1747.0 3.80579610653
1748.5 -0.382611307737
1750.0 1.27977794598
1751.5 1.02916361173
1753.0 2.67088696866
1754.5 -1.4342633832
1756.0 1.21187209561
1757.5 2.0468844404
1759.0 0.305538116992
1760.5 1.56375303813
1762.0 1.2813258485
1763.5 2.97889824537
1765.0 -1.21708438505
1766.5 -0.653678456911
1768.0 2.24355149063
1769.5 -1.49158576509
1771.0 0.0199450902206
1772.5 1.08528526016
1774.0 1.24004544819
1775.5 1.01236190059
1777.0 0.262628259701
1778.5 -1.06764896477
1780.0 0.725499611944
1781.5 1.21818043413
1783.0 0.652045958175
1784.5 -0.0466863996976
1786.0 -0.40602474765
1787.5 -0.534358223474
1789.0 0.295896292016
1790.5 0.239796662486
1792.0 0.240753588022
1793.5 0.831456616236
1795.0 0.235488674896
1796.5 0.937613645944
1798.0 3.8748312915
1799.5 2.24004022333
1801.0 -0.308467910437
1802.5 7.86220961833
1804.0 11.476426858
1805.5 9.72990844593
1807.0 -7.6649760065
1808.5 -7.56916070678
1810.0 -2.97060684736
1811.5 -9.13031917779
1813.0 28.9368321401
1814.5 -12.1585593269
1816.0 4.94184984985
1817.5 -2.41984205609
1819.0 0.560220599083
1820.5 8.48146565076
1822.0 3.49902940062
1823.5 5.38278243307
1825.0 -1.36609340185
1826.5 0.0322254008879
1828.0 2.89561557558
1829.5 3.04645992338
1831.0 1.02613175718
1832.5 4.70560453747
1834.0 6.30421005998
1835.5 8.57189428495
1837.0 9.1752606221
1838.5 7.991587173
1840.0 2.88002189431
1841.5 -1.17863789302
1843.0 2.19271385902
1844.5 9.03393193682
1846.0 9.0019706996
1847.5 4.86324420652
1849.0 0.497743055285
1850.5 0.446297835979
1852.0 1.20489830924
1853.5 0.0380587157896
1855.0 -0.0355303483256
1856.5 -2.7944392698
1858.0 2.23193544446
1859.5 2.28241082049
1861.0 1.97849347388
1862.5 1.02517417214
1864.0 0.172203699757
1865.5 1.17453958923
1867.0 2.75448921217
1868.5 0.754160826061
1870.0 1.69561688142
1871.5 0.828581386209
1873.0 0.95188001465
1874.5 1.43792576079
