col1 col2 col3
FeIIa 1.25756318764 0.0882556574647
FeIIb 0.777608914694 0.0125892406481
FeIIc 1.89582298861 0.0309894065209
MnIIa 1.29548091756 0.0855830288665
MnIIb 1.49426490254 0.108428515176
MgIIa 2.76623401299 0.136725525106
MgIIb 2.70395558462 0.142456316984
MgIa 0.734602953499 0.0465335527179
