col1 col2 col3
FeIIa 2.34725639551 0.146198396411
FeIIb 0.941446783408 0.121649934686
FeIIc 1.69468152134 0.116178429428
MnIIa 1.10080071327 0.055799611225
MnIIb 1.37985627647 0.0884205699491
MgIIa 2.3377263827 0.0445435687352
MgIIb 2.07889451046 0.0587807602001
MgIa 0.546931923238 0.0474816847934
