col1 col2 col3
FeIIa 2.40440678131 0.289197858874
FeIIb 2.27318708882 0.156113086961
FeIIc 1.99587606626 0.143584178618
MnIIa 1.39797994013 0.194951025017
MnIIb 1.38824745952 0.193383904212
MgIIa 3.05502271959 0.326931460804
MgIIb 1.69151504483 0.178645864462
MgIa 0.460784251051 0.0212770899194
