col1 col2 col3
FeIIa 1.33675788829 0.0862961040569
FeIIb 0.837574966918 0.0495415275853
FeIIc 1.79012051207 0.116778141988
MnIIa 1.5396146524 0.11669166116
MnIIb 1.94006392774 0.0898719540347
MgIIa 3.02979949257 0.155373373295
MgIIb 2.73096296616 0.114776499919
MgIa 0.649909987417 0.0570667918193
