col1 col2 col3
FeIIa 1.42438284983 0.104872394162
FeIIb 1.17498595723 0.115545402767
FeIIc 1.94692251851 0.0895184450566
MnIIa 0.777219247333 0.0544840639536
MnIIb 1.3364417068 0.0935405747039
MgIIa 2.29615090264 0.0812526915193
MgIIb 1.84095365157 0.0443202601179
MgIa 0.829228220779 0.0714693476929
