col1 col2 col3
FeIIa 1.35472566027 0.179395140742
FeIIb 0.795433414689 0.139384828143
FeIIc 1.89173671146 0.124510268041
MnIIa 0.650390396374 0.163661765036
MnIIb 1.25645328637 0.0425956043648
MgIIa 2.06817789727 0.0742286967371
MgIIb 1.97577244374 0.0604498355144
MgIa 0.708891534497 0.0886000078622
