col1 col2 col3
FeIIa 1.22536526623 0.0516025248639
FeIIb 0.774571036404 0.0410107002472
FeIIc 1.86505363106 0.0495328214753
MnIIa 1.37398437297 0.0676979751925
MnIIb 1.77626106934 0.0734915375429
MgIIa 2.7690373655 0.136567409212
MgIIb 2.62348025913 0.131184803944
MgIa 0.763502886211 0.0367889217994
