col1 col2
-0.2736259825227384 0.0
2346.34485645244 0.0
-1.990291939008196 0.0
-0.19524075188236925 0.0
2377.230616540932 0.0
1.8565820463531661 0.0
-0.3886410083801936 0.0
2385.0201304645702 0.0
1.7716546497946777 0.0
-0.2665276933374153 0.0
2588.821029427595 0.0
-1.541273453646737 0.0
-0.37642207388806265 0.0
2602.6588354105024 0.0
-1.7147080205943335 0.0
-0.5933292690658865 0.0
2798.948250637781 0.0
-2.0922258542815806 0.0
-0.522248742663034 0.0
2805.9150173695925 0.0
-2.142451563856959 0.0
-0.1149458459867728 0.0
2855.25315255415 0.0
1.6837738852163389 0.0
