wave norm
1614.0 0.98591509043
1616.0 0.841481301521
1618.0 0.437062089441
1620.0 -0.255772056294
1622.0 2.07598817923
1624.0 0.472137697043
1626.0 1.10453286752
1628.0 0.84447377551
1630.0 0.808716983151
1632.0 0.474161432223
1634.0 1.31167481684
1636.0 -0.285939830008
1638.0 1.5778967994
1640.0 0.681695794396
1642.0 0.634206305378
1644.0 0.36646718541
1646.0 0.619389031832
1648.0 2.83899988974
1650.0 0.669869037992
1652.0 1.62724236101
1654.0 0.582639593327
1656.0 0.725541205596
1658.0 1.58083319419
1660.0 0.737716835078
1662.0 0.717563752561
1664.0 0.708998959139
1666.0 1.03315483329
1668.0 1.87201400656
1670.0 1.06929922803
1672.0 1.50596642449
1674.0 2.83706257955
1676.0 3.79620034814
1678.0 1.64753979338
1680.0 0.290691482654
1682.0 0.535075603116
1684.0 1.90862695124
1686.0 2.66266448374
1688.0 -0.534965238995
1690.0 0.776863478669
1692.0 1.7835383158
1694.0 5.07177072782
1696.0 1.15298772734
1698.0 -1.22367898972
1700.0 8.89727300534
1702.0 14.7076634092
1704.0 10.595828957
1706.0 13.8545788247
1708.0 290.117365929
1710.0 -29.3238426777
1712.0 -9.15757690676
1714.0 -2.27672857102
1716.0 -1.4529291189
1718.0 1.55556458352
1720.0 0.00823976969365
1722.0 -1.71513204835
1724.0 -1.42731800898
1726.0 -8.97440780109
1728.0 -0.712392474609
1730.0 0.305789920177
1732.0 -4.84710816128
1734.0 -3.91924023581
1736.0 -1.32838756023
1738.0 -12.9060368511
1740.0 -21.2011462572
1742.0 2.24085727684
1744.0 26.3343554723
1746.0 14.0358179112
1748.0 2.8889565048
1750.0 0.972511167782
1752.0 2.56759303515
1754.0 1.37466834826
1756.0 4.68721654287
1758.0 -0.33942316096
1760.0 2.66955984901
1762.0 2.90675766389
1764.0 -0.316620279528
1766.0 0.564612588304
1768.0 1.85913722685
1770.0 1.9051576175
1772.0 1.31373883648
1774.0 0.929254710073
1776.0 0.29005275433
1778.0 0.401632461824
1780.0 1.85713581946
1782.0 0.313010745124
1784.0 1.35475078182
