wave norm
1575.5075 0.0
1577.051 0.0
1578.5945 0.0
1580.138 -17.2530557635
1581.6816 -180.458149447
1583.2251 -1762.33555983
1584.7686 -1.98191604418
1586.3122 -35.7610774623
1587.8558 2.46420520092
1589.3993 0.729571320804
1590.9429 3.59740158272
1592.4865 -4.67670557825
1594.0301 -2.75816045077
1595.5737 -4.8916956568
1597.1173 -0.0545975743894
1598.6609 -0.0505115610928
1600.2045 3.10006139726
1601.7482 0.643169887137
1603.2918 -0.0846209839222
1604.8355 0.97105151888
1606.3792 2.00038821071
1607.9228 1.55269678489
1609.4665 -1.34988086661
1611.0102 2.47207438093
1612.5539 -1.48367588876
1614.0976 -1.10466295866
1615.6414 -1.81018396218
1617.1851 -1.68679441218
1618.7288 -1.4142381545
1620.2726 -1.73365923793
1621.8163 -0.882446793705
1623.3601 0.808305489034
1624.9039 0.14550988964
1626.4476 -16.9784517748
1627.9914 -20.3328357432
1629.5352 -7.91035288805
1631.0791 3.54910613399
1632.6229 -1.79203050129
1634.1667 0.549573410571
1635.7105 3.09991997127
1637.2544 3.31619896496
1638.7982 0.519996781838
1640.3421 0.855278314799
1641.886 1.5595585409
1643.4299 -0.604732789869
1644.9738 -1.29565330044
1646.5177 -1.49512138257
1648.0616 -2.17521637625
1649.6055 1.58502588243
1651.1494 1.11824510704
1652.6933 1.59082397044
1654.2373 1.89598809819
1655.7812 -0.319753351358
1657.3252 -1.99403879303
1658.8692 2.96507586669
1660.4132 2.83532924087
1661.9572 3.80218302435
1663.5012 0.403722217375
1665.0452 -1.13095358204
1666.5892 -4.50983156102
1668.1332 -1.47441043987
1669.6772 1.76405440134
1671.2213 6.95607259231
1672.7653 -2.43340581356
1674.3094 8.86206373279
1675.8535 10.0223413309
1677.3976 18.3935429135
1678.9416 -1.11921584952
1680.4857 -2.62739520252
1682.0299 -1.63705468358
1683.574 2.5409942838
1685.1181 3.2567713396
1686.6622 -1.86755951263
1688.2064 2.2351839175
1689.7505 0.864669807954
1691.2947 0.941297521011
1692.8389 2.59119304794
1694.383 -0.494520384657
1695.9272 0.146351332966
1697.4714 1.40510601369
1699.0156 0.626199972323
1700.5598 1.55991237579
1702.1041 -1.09956467458
1703.6483 -0.290935873263
1705.1925 0.947748364926
1706.7368 0.472771701622
1708.2811 1.92223717277
1709.8253 0.326558688922
1711.3696 0.434987439905
1712.9139 0.032701979084
1714.4582 -0.103986481728
1716.0025 0.379694804328
1717.5468 0.0813052107832
1719.0911 1.29161423357
1720.6355 0.98712498923
1722.1798 0.457050266155
1723.7242 -0.277842196033
1725.2685 0.44633519525
1726.8129 1.17841150096
1728.3573 2.24311471737
1729.9016 2.593157069
1731.446 0.676909497375
1732.9904 -1.45922040901
1734.5349 3.46583376689
1736.0793 -0.515500236672
1737.6237 243.929961032
1739.1682 -8.09131716943
1740.7126 -5.87884506895
1742.2571 0.628006171501
1743.8015 4.07353647464
1745.346 2.1918326218
1746.8905 -2.66446165071
1748.435 -2.05314170738
1749.9795 -12.0682247786
1751.524 5.84041404961
1753.0685 -9.15906317414
1754.6131 -3.91329959562
1756.1576 -6.02845787392
1757.7021 -26.4462839309
1759.2467 9.88787045933
1760.7913 -1.99208476732
1762.3358 -0.446735923265
1763.8804 1.03252455043
1765.425 4.88501550655
1766.9696 1.28764004804
1768.5142 -1.27565446054
1770.0589 4.13302109811
