col1 col2 col3
FeIIa 1.69573375326 0.289197858874
FeIIb 0.790064504995 0.156113086961
FeIIc 2.04368696763 0.143584178618
MnIIa 1.46617594312 0.194951025017
MnIIb 2.39285373481 0.193383904212
MgIIa 2.75837708015 0.326931460804
MgIIb 2.51187701007 0.178645864462
MgIa 0.653193692583 0.0212770899194
