col1 col2 col3
FeIIa 1.69573255478 0.104872394162
FeIIb 0.762414816854 0.115545402767
FeIIc 1.99813309499 0.0895184450566
MnIIa 1.42822215098 0.0544840639536
MnIIb 2.35275465473 0.0935405747039
MgIIa 2.59449714255 0.0812526915193
MgIIb 2.35130519935 0.0443202601179
MgIa 0.650704070382 0.0714693476929
