col1 col2 col3
FeIIa 1.69573399535 0.0882556574647
FeIIb 0.750132121612 0.0125892406481
FeIIc 2.02531294314 0.0309894065209
MnIIa 1.38282196789 0.0855830288665
MnIIb 2.36019648912 0.108428515176
MgIIa 2.53496470735 0.136725525106
MgIIb 2.44692328829 0.142456316984
MgIa 0.651756277555 0.0465335527179
