col1 col2 col3
FeIIa 1.69573400455 0.146198396411
FeIIb 0.741246765931 0.121649934686
FeIIc 2.01185878363 0.116178429428
MnIIa 1.39322924754 0.055799611225
MnIIb 2.4312148792 0.0884205699491
MgIIa 2.49363784518 0.0445435687352
MgIIb 2.4061046585 0.0587807602001
MgIa 0.648597376186 0.0474816847934
