col1 col2 col3
FeIIa 1.69573306529 0.179395140742
FeIIb 0.771378833569 0.139384828143
FeIIc 1.98782615775 0.124510268041
MnIIa 1.44361194587 0.163661765036
MnIIb 2.34929754023 0.0425956043648
MgIIa 2.64185425733 0.0742286967371
MgIIb 2.30222908169 0.0604498355144
MgIa 0.651385597728 0.0886000078622
