col1 col2 col3
FeIIa 1.69573392376 0.301762820785
FeIIb 0.799757940465 14516.157871
FeIIc 2.03081128415 0.337453718801
MnIIa 1.48147477186 0.173286474464
MnIIb 2.31308897596 0.233041131417
MgIIa 2.71710490607 0.068522027588
MgIIb 2.50594970711 0.203810271677
MgIa 0.653030593331 0.0589705125575
