col1 col2 col3
FeIIa 1.6957339897 0.0862961040569
FeIIb 0.750967832111 0.0495415275853
FeIIc 2.02483954527 0.116778141988
MnIIa 1.45336863116 0.11669166116
MnIIb 2.28097338172 0.0898719540347
MgIIa 2.80765835229 0.155373373295
MgIIb 2.4932992015 0.114776499919
MgIa 0.649835088168 0.0570667918193
