col1 col2
1669.6 4.55556788289e-14
1670.97 5.14293509766e-14
1672.34 5.2946119291e-14
1673.71 4.93038154446e-14
1675.08 4.15301488404e-14
1676.45 3.20714842032e-14
1677.82 2.36656051255e-14
1679.19 1.83003042507e-14
1680.56 1.62294792018e-14
1681.93 1.59157393026e-14
1683.3 1.60847854934e-14
1684.67 1.56405838531e-14
1686.04 1.42697686601e-14
1687.41 1.33580780486e-14
1688.78 1.38261078818e-14
1690.15 1.50008511314e-14
1691.52 1.6107867309e-14
1692.89 1.71843441864e-14
1694.26 1.86632533157e-14
1695.63 2.0367792808e-14
1697.0 2.14720166687e-14
1698.37 2.166588452e-14
1699.74 2.09437455258e-14
1701.11 1.88889803458e-14
1702.48 1.56283116535e-14
1703.85 1.24556841763e-14
1705.22 1.06671559976e-14
1706.59 1.02422084973e-14
1707.96 1.02365241363e-14
1709.33 1.05128134394e-14
1710.7 1.13714464216e-14
1712.07 1.26050120967e-14
1713.44 1.35997148247e-14
1714.81 1.37946005514e-14
1716.18 1.28199460726e-14
1717.55 1.11758209153e-14
1718.92 9.67086255166e-15
1720.29 8.75771340006e-15
1721.66 8.62999660162e-15
1723.03 8.90795803457e-15
1724.4 9.42823803011e-15
1725.77 1.01990260646e-14
1727.14 1.08389565267e-14
1728.51 1.13669225995e-14
1729.88 1.27190732163e-14
1731.25 1.49331609838e-14
1732.62 1.68622162776e-14
1733.99 1.80000515067e-14
1735.36 1.85043015954e-14
1736.73 1.84033100242e-14
1738.1 1.72176760401e-14
1739.47 1.51663479231e-14
1740.84 1.34206073986e-14
1742.21 1.24262656377e-14
1743.58 1.17659623909e-14
1744.95 1.16632370568e-14
1746.32 1.27677506539e-14
1747.69 1.48376058349e-14
1749.06 1.69314314458e-14
1750.43 1.82082226865e-14
1751.8 1.81795103605e-14
1753.17 1.66381567354e-14
1754.54 1.41150091801e-14
1755.91 1.17788327201e-14
1757.28 1.07420304293e-14
1758.65 1.10461267349e-14
1760.02 1.21303401101e-14
1761.39 1.34139674641e-14
1762.76 1.42515670352e-14
1764.13 1.41762187877e-14
1765.5 1.32694423714e-14
1766.87 1.18593194218e-14
1768.24 1.0673811106e-14
1769.61 1.04928466952e-14
1770.98 1.13637808832e-14
1772.35 1.30094467651e-14
1773.72 1.4796057132e-14
1775.09 1.6143312983e-14
1776.46 1.64300442646e-14
1777.83 1.56702103373e-14
1779.2 1.46995410606e-14
1780.57 1.42366892561e-14
1781.94 1.38917691829e-14
1783.31 1.3218049041e-14
1784.68 1.21327210628e-14
1786.05 1.07589469091e-14
1787.42 9.78389400014e-15
1788.79 9.80505561476e-15
1790.16 1.09606211474e-14
1791.53 1.25243108365e-14
1792.9 1.32986608077e-14
1794.27 1.27930517183e-14
1795.64 1.14846639899e-14
1797.01 1.00022265688e-14
1798.38 9.08247697277e-15
1799.75 8.97977007087e-15
1801.12 9.45692483962e-15
1802.49 9.91877098447e-15
1803.86 9.83825348687e-15
1805.23 9.18225942136e-15
1806.6 8.20065732919e-15
1807.97 7.09949988192e-15
1809.34 6.22577080022e-15
1810.71 6.11957334309e-15
1812.08 6.8079912732e-15
1813.45 8.31810797546e-15
1814.82 1.01082299667e-14
1816.19 1.13386544637e-14
1817.56 1.16839835251e-14
1818.93 1.10120182984e-14
1820.3 9.60970065839e-15
1821.67 8.05234717786e-15
1823.04 6.64986932443e-15
1824.41 5.56662807113e-15
1825.78 5.19038123881e-15
1827.15 5.4449342059e-15
1828.52 6.09444211694e-15
1829.89 6.97529371048e-15
1831.26 7.68098981728e-15
1832.63 8.0542609232e-15
1834.0 7.9781432344e-15
1835.37 7.3110595792e-15
1836.74 6.39032979678e-15
1838.11 5.65697607821e-15
1839.48 5.17182248001e-15
1840.85 4.89803132034e-15
1842.22 4.78352979903e-15
1843.59 4.73868924832e-15
1844.96 4.87904110253e-15
1846.33 5.37964221069e-15
1847.7 6.21571219312e-15
1849.07 7.13270753864e-15
1850.44 7.69706354923e-15
1851.81 7.75700466938e-15
1853.18 7.55106790828e-15
1854.55 7.71270931362e-15
1855.92 8.72898878591e-15
1857.29 1.01946666026e-14
1858.66 1.14039276591e-14
1860.03 1.1788317352e-14
1861.4 1.09456825434e-14
1862.77 9.33558719349e-15
1864.14 8.08083064484e-15
1865.51 7.66963298697e-15
1866.88 7.85042904902e-15
1868.25 7.98092339158e-15
1869.62 7.70742004806e-15
1870.99 7.23339656252e-15
1872.36 6.78668336201e-15
1873.73 6.39634717259e-15
1875.1 6.16825511723e-15
1876.47 6.01957455313e-15
1877.84 5.5786245099e-15
1879.21 5.03899484832e-15
1880.58 4.83317255675e-15
1881.95 5.01280457141e-15
1883.32 5.26552435577e-15
1884.69 5.3687644022e-15
1886.06 5.2283197877e-15
1887.43 4.86502814163e-15
1888.8 4.45947252e-15
1890.17 4.18357377684e-15
1891.54 4.08532608737e-15
1892.91 3.93063186033e-15
1894.28 3.61802024956e-15
1895.65 3.34770539431e-15
1897.02 3.39940258649e-15
1898.39 3.78770435424e-15
1899.76 4.22145774327e-15
1901.13 4.57879289054e-15
1902.5 4.78721277461e-15
1903.87 4.70862388487e-15
1905.24 4.348030805e-15
1906.61 3.89568787489e-15
1907.98 3.64979370847e-15
1909.35 3.65142884738e-15
1910.72 3.74550007292e-15
1912.09 3.87392074877e-15
1913.46 4.13336078732e-15
1914.83 4.44687607077e-15
1916.2 4.55340907689e-15
1917.57 4.46165515058e-15
1918.94 4.33749499465e-15
1920.31 4.26593145787e-15
1921.68 4.13667802352e-15
1923.05 3.99885108082e-15
1924.42 3.9398825771e-15
1925.79 4.00410570842e-15
1927.16 4.17842759067e-15
1928.53 4.47188357926e-15
1929.9 5.04053893734e-15
1931.27 5.72178492016e-15
1932.64 6.18371926444e-15
1934.01 6.26154858312e-15
1935.38 6.02734356093e-15
1936.75 5.54015836453e-15
1938.12 4.86153079517e-15
1939.49 4.24305805333e-15
1940.86 3.93475852782e-15
1942.23 3.85473724706e-15
1943.6 3.77354485621e-15
1944.97 3.53773641063e-15
1946.34 3.10682762989e-15
1947.71 2.64090549594e-15
1949.08 2.363635914e-15
1950.45 2.4390889443e-15
1951.82 2.90790761634e-15
1953.19 3.51270835603e-15
1954.56 3.92993745639e-15
1955.93 4.00506142129e-15
1957.3 3.6889335464e-15
1958.67 3.09711761111e-15
1960.04 2.45713809708e-15
1961.41 1.92451761462e-15
1962.78 1.60646769827e-15
1964.15 1.56991847e-15
1965.52 1.76353166267e-15
1966.89 2.04346096024e-15
1968.26 2.3225181376e-15
1969.63 2.50553256871e-15
1971.0 2.5259363976e-15
1972.37 2.50864619449e-15
1973.74 2.53023171795e-15
1975.11 2.58091493263e-15
1976.48 2.58152998017e-15
1977.85 2.45122341369e-15
1979.22 2.23133611046e-15
1980.59 2.08338024764e-15
1981.96 2.05287476875e-15
1983.33 2.10294338004e-15
1984.7 2.27741756262e-15
1986.07 2.49271413584e-15
1987.44 2.69662281972e-15
1988.81 2.92294209057e-15
1990.18 3.13442893187e-15
1991.55 3.36043080695e-15
1992.92 3.59149791178e-15
1994.29 3.73240568616e-15
1995.66 3.71193485583e-15
1997.03 3.52150524797e-15
1998.4 3.16808954154e-15
1999.77 2.70141216835e-15
2001.14 2.21954038488e-15
2002.51 1.78726784209e-15
2003.88 1.47595012646e-15
2005.25 1.27608875045e-15
2006.62 1.16019146803e-15
2007.99 1.08184561621e-15
2009.36 1.00174333966e-15
2010.73 9.22972747441e-16
2012.1 8.2442007043e-16
2013.47 7.20143769048e-16
2014.84 6.68306937296e-16
2016.21 6.96946125728e-16
2017.58 7.78509413495e-16
2018.95 8.72796291998e-16
2020.32 9.11623862317e-16
2021.69 8.47862392002e-16
2023.06 7.39031649563e-16
2024.43 6.98170019088e-16
2025.8 8.12187465987e-16
2027.17 1.1799620222e-15
2028.54 1.78541103853e-15
2029.91 2.58398434434e-15
2031.28 3.48118598583e-15
2032.65 4.24099702915e-15
2034.02 4.76105876121e-15
2035.39 5.0516311583e-15
2036.76 5.0441107049e-15
2038.13 4.73888799443e-15
2039.5 4.28648525308e-15
2040.87 3.87883184235e-15
2042.24 3.63196381572e-15
2043.61 3.41394132603e-15
2044.98 3.11200513959e-15
2046.35 2.75796974198e-15
2047.72 2.34324791623e-15
2049.09 1.86068552676e-15
2050.46 1.48560522617e-15
2051.83 1.37499159261e-15
2053.2 1.45862094906e-15
2054.57 1.55436024182e-15
2055.94 1.54542717095e-15
2057.31 1.48095437066e-15
2058.68 1.42884360056e-15
2060.05 1.4303636085e-15
2061.42 1.46279114594e-15
2062.79 1.5286379293e-15
2064.16 1.63622194979e-15
2065.53 1.71808286467e-15
2066.9 1.80234345551e-15
2068.27 1.91463112289e-15
2069.64 1.98833101559e-15
2071.01 1.95286088701e-15
2072.38 1.75867070929e-15
2073.75 1.45925549243e-15
2075.12 1.2181634178e-15
2076.49 1.10980060485e-15
2077.86 1.14651277524e-15
2079.23 1.35569975278e-15
2080.6 1.62938345271e-15
2081.97 1.85313798895e-15
2083.34 1.98483957378e-15
2084.71 2.0500887172e-15
2086.08 2.11482868907e-15
2087.45 2.20159535082e-15
2088.82 2.29145118753e-15
2090.19 2.37511333495e-15
2091.56 2.3755684517e-15
2092.93 2.22909354339e-15
2094.3 1.99587802227e-15
2095.67 1.76683842557e-15
2097.04 1.64534291051e-15
2098.41 1.63545307218e-15
2099.78 1.74857660296e-15
2101.15 1.95920984787e-15
2102.52 2.20066287297e-15
2103.89 2.39441299583e-15
2105.26 2.46324979586e-15
2106.63 2.38514222087e-15
2108.0 2.2099691409e-15
2109.37 1.98159795084e-15
2110.74 1.73227664714e-15
2112.11 1.57939446843e-15
2113.48 1.54714635454e-15
2114.85 1.60995551334e-15
2116.22 1.71262912352e-15
2117.59 1.81016898069e-15
2118.96 1.87423559465e-15
2120.33 1.89709134231e-15
2121.7 1.87890956114e-15
2123.07 1.81108949453e-15
2124.44 1.72349444402e-15
2125.81 1.61123334891e-15
2127.18 1.48531977655e-15
2128.55 1.35409024066e-15
2129.92 1.22900391599e-15
2131.29 1.17779822506e-15
2132.66 1.26806910906e-15
2134.03 1.49652734394e-15
2135.4 1.78385467109e-15
2136.77 2.00934441901e-15
2138.14 2.05736960481e-15
2139.51 1.9212634709e-15
2140.88 1.69311495925e-15
2142.25 1.51136218176e-15
2143.62 1.44670630829e-15
2144.99 1.4495734705e-15
2146.36 1.45597563497e-15
2147.73 1.40575001167e-15
2149.1 1.26890350822e-15
2150.47 1.08710994219e-15
2151.84 9.47888344517e-16
2153.21 8.92898474304e-16
2154.58 8.77268419933e-16
2155.95 8.25368702826e-16
2157.32 7.4467891193e-16
2158.69 7.28234007279e-16
2160.06 8.31131481073e-16
2161.43 1.09155840011e-15
2162.8 1.46305572534e-15
2164.17 1.79578962902e-15
2165.54 1.95348648534e-15
2166.91 1.88028496774e-15
2168.28 1.63462054202e-15
2169.65 1.34516454003e-15
2171.02 1.17184154214e-15
2172.39 1.19380583791e-15
2173.76 1.41917130032e-15
2175.13 1.74658445436e-15
2176.5 2.01808482083e-15
2177.87 2.13443253109e-15
2179.24 2.05895681936e-15
2180.61 1.84716912263e-15
2181.98 1.59169975435e-15
2183.35 1.37327719537e-15
2184.72 1.21838430763e-15
2186.09 1.11625245307e-15
2187.46 1.02424425204e-15
2188.83 8.96700537218e-16
2190.2 7.58315580842e-16
2191.57 6.96479333591e-16
2192.94 7.55361266294e-16
2194.31 8.68494767217e-16
2195.68 9.62838425434e-16
2197.05 1.02097984029e-15
2198.42 1.02727801936e-15
2199.79 9.7335143839e-16
2201.16 8.87334965023e-16
2202.53 8.22783982881e-16
2203.9 8.14694506261e-16
2205.27 8.38200457866e-16
2206.64 8.52066211933e-16
2208.01 8.71622836659e-16
2209.38 9.02172738964e-16
2210.75 9.15665779149e-16
2212.12 9.01254869967e-16
2213.49 8.62956461315e-16
2214.86 8.07072800181e-16
2216.23 7.48452389703e-16
2217.6 7.16893995425e-16
2218.97 7.53537799194e-16
2220.34 8.64198951668e-16
2221.71 9.79019465686e-16
2223.08 1.01780135664e-15
2224.45 9.44909627205e-16
2225.82 7.87898303583e-16
2227.19 6.11795417028e-16
2228.56 4.72410056638e-16
2229.93 3.99540704497e-16
2231.3 3.79542349446e-16
2232.67 4.07182582736e-16
2234.04 4.92578900257e-16
2235.41 6.26792826967e-16
2236.78 7.96171969789e-16
2238.15 9.69638999881e-16
2239.52 1.07907936637e-15
2240.89 1.08049263749e-15
2242.26 1.00352729447e-15
2243.63 9.22614104484e-16
2245.0 8.91664421165e-16
2246.37 8.97376465386e-16
2247.74 9.04049846534e-16
2249.11 8.94245084748e-16
2250.48 8.80062825124e-16
2251.85 8.62813983731e-16
2253.22 8.52115903494e-16
2254.59 8.85742209e-16
2255.96 9.67428035288e-16
2257.33 1.06546538019e-15
2258.7 1.15050658729e-15
2260.07 1.18371080947e-15
2261.44 1.15721364415e-15
2262.81 1.09732594468e-15
2264.18 1.0757543747e-15
2265.55 1.17383660731e-15
2266.92 1.38144807427e-15
2268.29 1.63199703761e-15
2269.66 1.82511738504e-15
2271.03 1.85689014283e-15
2272.4 1.69154069432e-15
2273.77 1.39762087134e-15
2275.14 1.07731543753e-15
2276.51 8.43517020918e-16
2277.88 7.34260671645e-16
2279.25 7.63438940723e-16
2280.62 9.42763784448e-16
2281.99 1.16087397532e-15
2283.36 1.30954459184e-15
2284.73 1.34487058688e-15
2286.1 1.29438941188e-15
2287.47 1.22462955432e-15
2288.84 1.2483945647e-15
2290.21 1.4402844083e-15
2291.58 1.72762831468e-15
2292.95 1.93894873827e-15
2294.32 1.95733858398e-15
2295.69 1.80793216891e-15
2297.06 1.56727032517e-15
2298.43 1.33187332304e-15
2299.8 1.17996866979e-15
2301.17 1.1438537658e-15
2302.54 1.19459940037e-15
2303.91 1.27172347764e-15
2305.28 1.34976945036e-15
2306.65 1.41765295137e-15
2308.02 1.43481225832e-15
2309.39 1.35726424545e-15
2310.76 1.19908374118e-15
2312.13 1.00816403637e-15
2313.5 8.14694490443e-16
2314.87 6.88927149075e-16
2316.24 6.71601450102e-16
2317.61 7.18184475677e-16
2318.98 8.33804761507e-16
2320.35 1.02848751522e-15
2321.72 1.23334188363e-15
2323.09 1.36296476094e-15
2324.46 1.35854968795e-15
2325.83 1.22977036232e-15
2327.2 1.05695933986e-15
2328.57 9.0634789584e-16
2329.94 8.44052428853e-16
2331.31 9.71524678483e-16
2332.68 1.27853553245e-15
2334.05 1.6177819824e-15
2335.42 1.87373567095e-15
2336.79 1.99893535573e-15
2338.16 2.02418983739e-15
2339.53 2.01717958019e-15
2340.9 2.0092926497e-15
2342.27 2.00347039152e-15
2343.64 1.96777424719e-15
2345.01 1.88718677072e-15
2346.38 1.77333115378e-15
2347.75 1.6670635289e-15
2349.12 1.58548580691e-15
2350.49 1.51822320423e-15
2351.86 1.41700504106e-15
2353.23 1.22685158659e-15
2354.6 9.67976314883e-16
2355.97 7.15635822069e-16
2357.34 5.5474959184e-16
2358.71 5.33750501829e-16
2360.08 6.65423929823e-16
2361.45 9.27387148424e-16
2362.82 1.31188572943e-15
2364.19 1.76619297109e-15
2365.56 2.14085838732e-15
2366.93 2.29001669835e-15
2368.3 2.24687681678e-15
2369.67 2.16159958102e-15
2371.04 2.11787581602e-15
2372.41 2.19286178928e-15
2373.78 2.46648212797e-15
2375.15 2.87817988168e-15
2376.52 3.33143416051e-15
2377.89 3.77478682458e-15
2379.26 4.08855946749e-15
2380.63 4.18870206998e-15
2382.0 4.04423482891e-15
2383.37 3.6360849158e-15
2384.74 3.07508481272e-15
2386.11 2.51887741635e-15
2387.48 2.04936324525e-15
2388.85 1.75663888407e-15
2390.22 1.59795573361e-15
2391.59 1.41188949672e-15
2392.96 1.20089368403e-15
2394.33 1.02271095399e-15
2395.7 8.55763316048e-16
2397.07 7.17576512998e-16
2398.44 7.45461693683e-16
2399.81 9.70304617692e-16
2401.18 1.27689121682e-15
2402.55 1.58413523093e-15
2403.92 1.8022690757e-15
2405.29 1.88613409446e-15
2406.66 1.83274547538e-15
2408.03 1.68386104011e-15
2409.4 1.54648480754e-15
2410.77 1.52428356437e-15
2412.14 1.56954401222e-15
2413.51 1.60251232969e-15
2414.88 1.62653503247e-15
2416.25 1.61688916628e-15
2417.62 1.6064437139e-15
2418.99 1.61142028594e-15
