col1 col2
1833.78 1.29195592239e-16
1835.32 1.40685931254e-16
1836.87 1.61497247782e-16
1838.41 1.9588392216e-16
1839.96 2.32811317274e-16
1841.5 2.58997663335e-16
1843.05 2.68311960908e-16
1844.59 2.58203262367e-16
1846.14 2.31067823238e-16
1847.68 1.97081204583e-16
1849.23 1.75940660743e-16
1850.77 1.92724841004e-16
1852.32 2.50259596101e-16
1853.86 3.24584714936e-16
1855.41 3.93505687467e-16
1856.95 4.37327825489e-16
1858.5 4.47275796848e-16
1860.04 4.25152872686e-16
1861.59 3.81599302505e-16
1863.13 3.37465032284e-16
1864.68 3.17881275609e-16
1866.22 3.27591243895e-16
1867.77 3.57450912496e-16
1869.31 3.99402929065e-16
1870.86 4.46509460858e-16
1872.4 4.96625789061e-16
1873.95 5.33516445354e-16
1875.49 5.49042935575e-16
1877.04 5.46364381686e-16
1878.58 5.21054445663e-16
1880.13 4.71736780117e-16
1881.67 4.20012584952e-16
1883.22 3.81989441185e-16
1884.76 3.62214051841e-16
1886.31 3.58634646392e-16
1887.86 3.63344544636e-16
1889.4 3.9301515377e-16
1890.95 4.53444707791e-16
1892.49 5.20902784713e-16
1894.04 5.68858005408e-16
1895.58 5.85913427025e-16
1897.13 5.61789213009e-16
1898.67 4.91003489244e-16
1900.22 3.99439658552e-16
1901.76 3.23531708861e-16
1903.31 2.85989219548e-16
1904.85 2.73662471138e-16
1906.4 2.75880463133e-16
1907.94 2.98357902798e-16
1909.49 3.39679955896e-16
1911.03 3.78036127808e-16
1912.58 3.91693212209e-16
1914.13 3.83737213153e-16
1915.67 3.52788215102e-16
1917.22 3.00996866298e-16
1918.76 2.42419748043e-16
1920.31 2.06966167181e-16
1921.85 2.01748480034e-16
1923.4 2.15874205366e-16
1924.94 2.44843373335e-16
1926.49 2.85075691855e-16
1928.03 3.47155449204e-16
1929.58 4.2938922963e-16
1931.12 5.04621278707e-16
1932.67 5.47762148063e-16
1934.22 5.43591075195e-16
1935.76 4.79486836198e-16
1937.31 3.712287966e-16
1938.85 2.53141295818e-16
1940.4 1.58214553989e-16
1941.94 1.09186976134e-16
1943.49 9.60208711153e-17
1945.03 1.07035275545e-16
1946.58 1.42606678862e-16
1948.13 1.90549919669e-16
1949.67 2.44572893846e-16
1951.22 2.99723464236e-16
1952.76 3.51411369882e-16
1954.31 4.11795917597e-16
1955.85 4.83121258633e-16
1957.4 5.42836316763e-16
1958.94 5.64714038543e-16
1960.49 5.40754666708e-16
1962.04 4.83733879481e-16
1963.58 4.14838700463e-16
1965.13 3.50297714181e-16
1966.67 3.04619581622e-16
1968.22 2.76606678826e-16
1969.76 2.49152585879e-16
1971.31 2.12951271079e-16
1972.86 1.79027662137e-16
1974.4 1.61763680185e-16
1975.95 1.61014567505e-16
1977.49 1.76704445995e-16
1979.04 2.02810371843e-16
1980.58 2.20491822136e-16
1982.13 2.26030981681e-16
1983.68 2.30753426721e-16
1985.22 2.3802306555e-16
1986.77 2.44238251573e-16
1988.31 2.48397807589e-16
1989.86 2.58197160479e-16
1991.4 2.71457942803e-16
1992.95 2.81217944842e-16
1994.5 2.91059153768e-16
1996.04 3.06316052119e-16
1997.59 3.30078920071e-16
1999.13 3.52121768899e-16
2000.68 3.53663049952e-16
2002.23 3.35619770666e-16
2003.77 3.06099257662e-16
2005.32 2.66584754467e-16
2006.86 2.3515831493e-16
2008.41 2.20559507576e-16
2009.95 2.22717513904e-16
2011.5 2.4221912341e-16
2013.05 2.5965824412e-16
2014.59 2.62958443673e-16
2016.14 2.55152764713e-16
2017.68 2.37339405079e-16
2019.23 2.14508848018e-16
2020.78 2.01437328203e-16
2022.32 1.98995883927e-16
2023.87 2.08167667057e-16
2025.41 2.40420355222e-16
2026.96 2.95559998266e-16
2028.51 3.5565555713e-16
2030.05 4.03170738624e-16
2031.6 4.28516580233e-16
2033.14 4.24876861973e-16
2034.69 3.94129924126e-16
2036.24 3.43189849699e-16
2037.78 2.88361921896e-16
2039.33 2.43254222688e-16
2040.87 2.03439054284e-16
2042.42 1.62870051141e-16
2043.97 1.32370864284e-16
2045.51 1.2168683899e-16
2047.06 1.28144654354e-16
2048.61 1.47956077004e-16
2050.15 1.75406284326e-16
2051.7 2.04253182664e-16
2053.24 2.32181232574e-16
2054.79 2.52334059166e-16
2056.34 2.58706114828e-16
2057.88 2.56564114363e-16
2059.43 2.48045781249e-16
2060.97 2.25135426005e-16
2062.52 1.89038084459e-16
2064.07 1.52055688601e-16
2065.61 1.29820152305e-16
2067.16 1.3145446131e-16
2068.71 1.5117585464e-16
2070.25 1.79886578645e-16
2071.8 2.04125956155e-16
2073.34 2.077231775e-16
2074.89 1.95499954227e-16
2076.44 1.8945314023e-16
2077.98 2.03695820867e-16
2079.53 2.30663866235e-16
2081.08 2.50384165301e-16
2082.62 2.51340322231e-16
2084.17 2.32304680654e-16
2085.72 1.97616529201e-16
2087.26 1.69322096566e-16
2088.81 1.68783613181e-16
2090.35 1.91069246459e-16
2091.9 2.22282875888e-16
2093.45 2.46959306997e-16
2094.99 2.52660820241e-16
2096.54 2.36133952739e-16
2098.09 1.99110860454e-16
2099.63 1.55051676386e-16
2101.18 1.25699237043e-16
2102.73 1.14437180084e-16
2104.27 1.18495311726e-16
2105.82 1.35847697743e-16
2107.36 1.5149143671e-16
2108.91 1.56838065226e-16
2110.46 1.53256749653e-16
2112.0 1.47355608789e-16
2113.55 1.52231220579e-16
2115.1 1.70832144906e-16
2116.64 1.99077142445e-16
2118.19 2.36581512191e-16
2119.74 2.72274930157e-16
2121.28 2.91933347245e-16
2122.83 2.92528696776e-16
2124.38 2.75633729586e-16
2125.92 2.50082179672e-16
2127.47 2.24358339295e-16
2129.02 1.96556947994e-16
2130.56 1.68188208509e-16
2132.11 1.43522642672e-16
2133.66 1.25585646282e-16
2135.2 1.29143980695e-16
2136.75 1.58868728802e-16
2138.3 1.96513685998e-16
2139.84 2.21638846075e-16
2141.39 2.20145008776e-16
2142.94 1.90765296193e-16
2144.48 1.44754023807e-16
2146.03 1.0800328464e-16
2147.58 1.04355519411e-16
2149.12 1.32723001872e-16
2150.67 1.7104583911e-16
2152.22 2.02853306813e-16
2153.76 2.27169886491e-16
2155.31 2.45473376056e-16
2156.86 2.55686001534e-16
2158.4 2.5397919134e-16
2159.95 2.42815903755e-16
2161.5 2.17704136632e-16
2163.04 1.76910581463e-16
2164.59 1.35732824159e-16
2166.14 1.12085602364e-16
2167.68 1.13679521908e-16
2169.23 1.31208570719e-16
2170.78 1.47219307474e-16
2172.32 1.56058280841e-16
2173.87 1.66396793561e-16
2175.42 1.79488050711e-16
2176.97 1.89448572117e-16
2178.51 1.91194856416e-16
2180.06 1.799746102e-16
2181.61 1.52511350562e-16
2183.15 1.12562009146e-16
2184.7 7.73797572766e-17
2186.25 6.62872460355e-17
2187.79 7.89617052775e-17
2189.34 9.72060722327e-17
2190.89 1.07511660821e-16
2192.43 1.07166453289e-16
2193.98 1.04030261761e-16
2195.53 1.07836771973e-16
2197.08 1.18626423968e-16
2198.62 1.30813564809e-16
2200.17 1.35010639315e-16
2201.72 1.23841730851e-16
2203.26 1.00715190625e-16
2204.81 7.91704571566e-17
2206.36 7.21847599049e-17
2207.9 8.13464930168e-17
2209.45 9.65265231488e-17
2211.0 1.10013929136e-16
2212.55 1.2712724703e-16
2214.09 1.49173750799e-16
2215.64 1.68538280598e-16
2217.19 1.79744699638e-16
2218.73 1.78093970911e-16
2220.28 1.58743045744e-16
2221.83 1.2394152304e-16
2223.38 8.66339631222e-17
2224.92 6.13860205844e-17
2226.47 5.6685098113e-17
2228.02 6.81651980882e-17
2229.56 8.60692259643e-17
2231.11 1.07651798686e-16
2232.66 1.27090444606e-16
2234.21 1.37672456341e-16
2235.75 1.38236997877e-16
2237.3 1.31443972018e-16
2238.85 1.22937529967e-16
2240.39 1.17261369967e-16
2241.94 1.17728170632e-16
2243.49 1.2632315993e-16
2245.04 1.4128441589e-16
2246.58 1.56156979026e-16
2248.13 1.67395229929e-16
2249.68 1.78056078424e-16
2251.23 1.87679692994e-16
2252.77 1.90671665718e-16
2254.32 1.84207030925e-16
2255.87 1.70720309199e-16
2257.42 1.50590529475e-16
2258.96 1.25529582504e-16
2260.51 1.03725822749e-16
2262.06 9.18215856799e-17
2263.6 9.32972145336e-17
2265.15 1.04236137136e-16
2266.7 1.16824897763e-16
2268.25 1.29217286317e-16
2269.79 1.41598354449e-16
2271.34 1.49398517907e-16
2272.89 1.51257775836e-16
2274.44 1.47039414967e-16
2275.98 1.35551364775e-16
2277.53 1.18982302679e-16
2279.08 1.01346853491e-16
2280.63 8.9956031859e-17
2282.17 9.27924348858e-17
2283.72 1.14468566776e-16
2285.27 1.48780741159e-16
2286.82 1.81199564132e-16
2288.36 2.01339205522e-16
2289.91 2.0391346404e-16
2291.46 1.90961263429e-16
2293.01 1.71875453376e-16
2294.55 1.52858299663e-16
2296.1 1.34777530707e-16
2297.65 1.23107588629e-16
2299.2 1.19248441596e-16
2300.74 1.20976997659e-16
2302.29 1.29466593095e-16
2303.84 1.36818724819e-16
2305.39 1.36295437808e-16
2306.93 1.25373846947e-16
2308.48 1.06402963914e-16
2310.03 9.42009763434e-17
2311.58 1.070823927e-16
2313.12 1.47111921733e-16
2314.67 2.0041163667e-16
2316.22 2.47228311819e-16
2317.77 2.67839325088e-16
2319.32 2.58405840227e-16
2320.86 2.27669237581e-16
2322.41 2.00142088079e-16
2323.96 2.00878861423e-16
2325.51 2.2538643668e-16
2327.05 2.510175955e-16
2328.6 2.56219052614e-16
2330.15 2.30053391924e-16
2331.7 1.84846293718e-16
2333.25 1.51479026425e-16
2334.79 1.53219247197e-16
2336.34 2.05828639956e-16
2337.89 2.91647992677e-16
2339.44 3.8940458001e-16
2340.98 5.04345855456e-16
2342.53 6.13925456326e-16
2344.08 6.83653631824e-16
2345.63 7.0574606692e-16
2347.18 6.82597883529e-16
2348.72 6.25254387442e-16
2350.27 5.55587625901e-16
2351.82 4.83069121788e-16
2353.37 4.25796875519e-16
2354.92 3.8276727666e-16
2356.46 3.24859634416e-16
2358.01 2.56289948456e-16
2359.56 2.04985886951e-16
2361.11 1.78760301358e-16
2362.65 1.71969415789e-16
2364.2 1.74412342863e-16
2365.75 1.77148440909e-16
2367.3 1.91425758686e-16
2368.85 2.19733219572e-16
2370.39 2.7145810403e-16
2371.94 3.65733597501e-16
2373.49 5.04023549105e-16
2375.04 6.80412846546e-16
2376.59 8.62747332146e-16
2378.13 1.03808090638e-15
2379.68 1.23713500695e-15
2381.23 1.43374410699e-15
2382.78 1.56654335035e-15
2384.33 1.61983408553e-15
2385.88 1.58042214359e-15
2387.42 1.43478703138e-15
2388.97 1.19870366625e-15
2390.52 9.0711494321e-16
2392.07 6.32088622071e-16
2393.62 4.28224044126e-16
2395.16 2.84866231523e-16
2396.71 2.16387951527e-16
2398.26 2.28602545718e-16
2399.81 2.70628695488e-16
2401.36 2.95821091478e-16
2402.9 2.93270094484e-16
2404.45 2.74131744293e-16
2406.0 2.5053305734e-16
2407.55 2.32503879684e-16
2409.1 2.18315643793e-16
2410.65 2.08867828109e-16
2412.19 1.9896357876e-16
2413.74 1.85019984809e-16
2415.29 1.7698317109e-16
2416.84 1.78488674447e-16
2418.39 1.77369001616e-16
2419.94 1.66097245063e-16
2421.48 1.48309376417e-16
2423.03 1.32027411058e-16
2424.58 1.29303475944e-16
2426.13 1.34382940311e-16
2427.68 1.37794262227e-16
2429.22 1.35385023051e-16
2430.77 1.34938442885e-16
2432.32 1.50426985408e-16
2433.87 1.89341292939e-16
2435.42 2.49433051983e-16
2436.97 3.14825846587e-16
2438.51 3.64439509689e-16
2440.06 3.76238433637e-16
2441.61 3.45441805536e-16
2443.16 2.90920312852e-16
2444.71 2.41611377483e-16
2446.26 2.08711797194e-16
2447.81 1.90266605768e-16
2449.35 1.81672713902e-16
2450.9 1.74886223848e-16
2452.45 1.63378303931e-16
2454.0 1.43664881719e-16
2455.55 1.22312434814e-16
2457.1 1.09811805697e-16
2458.64 1.09325187624e-16
2460.19 1.21615577305e-16
2461.74 1.47497303614e-16
2463.29 1.82214407776e-16
2464.84 2.13468920359e-16
2466.39 2.2444487741e-16
2467.94 2.14837438233e-16
2469.48 1.9609814229e-16
2471.03 1.8169685858e-16
2472.58 1.80372167613e-16
2474.13 1.86423200691e-16
2475.68 1.93205268745e-16
2477.23 1.97989199362e-16
2478.78 1.97344594968e-16
2480.32 1.95366922853e-16
2481.87 1.999362483e-16
2483.42 2.05773117843e-16
2484.97 2.07391168503e-16
2486.52 1.98205273169e-16
2488.07 1.73773422479e-16
2489.62 1.44743030871e-16
2491.17 1.18844858996e-16
2492.71 9.47195324029e-17
2494.26 7.76614934324e-17
2495.81 7.25719237693e-17
2497.36 7.82251553243e-17
2498.91 9.06467825011e-17
2500.46 9.98348438906e-17
2502.01 1.01469505023e-16
2503.55 1.06523410828e-16
2505.1 1.28959440485e-16
2506.65 1.70271411302e-16
2508.2 2.20431225587e-16
2509.75 2.6184945138e-16
2511.3 2.78864094379e-16
2512.85 2.69487663173e-16
2514.4 2.48336298218e-16
2515.95 2.31277883667e-16
2517.49 2.31595171763e-16
2519.04 2.55473592097e-16
2520.59 2.98789624241e-16
2522.14 3.46052688371e-16
2523.69 3.73536791841e-16
2525.24 3.68688216682e-16
2526.79 3.31422986402e-16
2528.34 2.71075450437e-16
2529.89 2.02935501424e-16
2531.43 1.49657507235e-16
2532.98 1.30188120858e-16
2534.53 1.39032926936e-16
2536.08 1.52415689105e-16
2537.63 1.5719546953e-16
2539.18 1.6502389659e-16
2540.73 1.83298339933e-16
2542.28 2.03328818283e-16
2543.83 2.16251419654e-16
2545.37 2.17429505109e-16
2546.92 2.13652195221e-16
2548.47 2.18628458822e-16
2550.02 2.373165195e-16
2551.57 2.69098157988e-16
2553.12 3.14100597719e-16
2554.67 3.5545933974e-16
2556.22 3.69505420725e-16
2557.77 3.49463743717e-16
2559.32 3.00958690576e-16
2560.87 2.39578738463e-16
2562.41 1.80719969277e-16
2563.96 1.32238738843e-16
2565.51 1.03997733186e-16
2567.06 9.92342206546e-17
2568.61 1.16212849988e-16
2570.16 1.55437028193e-16
2571.71 2.07698888452e-16
2573.26 2.55588287843e-16
2574.81 2.88335870783e-16
2576.36 3.14473444409e-16
2577.91 3.67717040259e-16
2579.46 4.77067081091e-16
2581.0 6.37417641607e-16
2582.55 8.70386951633e-16
2584.1 1.17691868665e-15
2585.65 1.47319326235e-15
2587.2 1.68889173861e-15
2588.75 1.78456821187e-15
2590.3 1.74238534618e-15
2591.85 1.61116918678e-15
2593.4 1.45838053509e-15
2594.95 1.34967478e-15
2596.5 1.40179767383e-15
2598.05 1.63980859486e-15
2599.6 1.94721420673e-15
2601.14 2.21690851638e-15
2602.69 2.34614179364e-15
2604.24 2.2646566233e-15
2605.79 1.98659083707e-15
2607.34 1.56544170577e-15
2608.89 1.09997375509e-15
2610.44 7.08505063361e-16
2611.99 4.28751311768e-16
2613.54 2.47818289952e-16
2615.09 1.69785536342e-16
2616.64 1.66606404736e-16
2618.19 1.89774468907e-16
2619.74 2.08368346907e-16
2621.29 2.06480851272e-16
2622.84 1.92585271616e-16
2624.39 1.81582423105e-16
2625.94 1.86252335647e-16
2627.48 2.11222583539e-16
2629.03 2.42906123659e-16
2630.58 2.64573724117e-16
2632.13 2.67109999687e-16
2633.68 2.54191917002e-16
2635.23 2.41776856522e-16
2636.78 2.42724360887e-16
2638.33 2.48591416437e-16
2639.88 2.5185824401e-16
2641.43 2.51308782467e-16
2642.98 2.42387474737e-16
2644.53 2.24331839484e-16
2646.08 2.03161724222e-16
2647.63 1.89239604738e-16
2649.18 1.80349585332e-16
2650.73 1.66925000948e-16
2652.28 1.52929305292e-16
2653.83 1.50999233757e-16
2655.38 1.61097661659e-16
2656.93 1.74412055512e-16
2658.48 1.88151270086e-16
2660.03 2.01204963464e-16
2661.58 2.04880541313e-16
2663.12 1.94234977662e-16
2664.67 1.82858728505e-16
2666.22 1.8377990851e-16
2667.77 1.91848736766e-16
2669.32 1.99266799713e-16
2670.87 2.01137756664e-16
2672.42 1.97800179361e-16
2673.97 1.89635335502e-16
2675.52 1.81663697033e-16
2677.07 1.84435256366e-16
2678.62 1.98194505365e-16
2680.17 2.10001097277e-16
2681.72 2.10755612548e-16
2683.27 2.02615511586e-16
2684.82 1.85668786022e-16
2686.37 1.63989260145e-16
2687.92 1.5137251291e-16
2689.47 1.6418048745e-16
2691.02 2.02498511471e-16
2692.57 2.50898019608e-16
2694.12 2.90783624884e-16
2695.67 3.11878162169e-16
2697.22 3.13823374732e-16
2698.77 2.97729481951e-16
2700.32 2.7499059766e-16
2701.87 2.62691016976e-16
2703.42 2.61462837911e-16
2704.97 2.6862933963e-16
2706.52 2.88206527251e-16
2708.07 3.16210360221e-16
2709.62 3.41806774825e-16
2711.17 3.49623718975e-16
2712.72 3.27094256946e-16
2714.27 2.87847872252e-16
2715.82 2.5347260445e-16
2717.37 2.37035480851e-16
2718.92 2.59835198804e-16
2720.47 3.30378103176e-16
2722.02 4.1871987383e-16
2723.57 4.87658969099e-16
2725.12 5.262301967e-16
2726.67 5.29177935606e-16
2728.22 4.99038561601e-16
2729.77 4.58028800773e-16
2731.32 4.28404090322e-16
2732.87 4.23425253686e-16
2734.42 4.34916765023e-16
2735.97 4.35511163095e-16
2737.52 4.14938582757e-16
2739.07 3.74452087217e-16
2740.62 3.1118913587e-16
2742.17 2.52642881627e-16
2743.72 2.31447900614e-16
2745.27 2.34730387247e-16
2746.82 2.42384068833e-16
2748.37 2.49309670932e-16
2749.92 2.59735007064e-16
2751.47 2.79856479096e-16
2753.02 3.27664076072e-16
2754.57 4.22599765565e-16
2756.12 5.42501981979e-16
2757.67 6.44247118819e-16
2759.22 7.07124364896e-16
2760.77 7.34356887282e-16
2762.32 7.27174741292e-16
2763.87 6.80529405881e-16
2765.42 6.01651014357e-16
2766.97 5.25213264164e-16
2768.52 4.64661920108e-16
2770.07 4.04366406881e-16
2771.62 3.73582832938e-16
2773.17 3.92869871151e-16
2774.73 4.39196751361e-16
2776.28 5.00643482022e-16
2777.83 5.69274006142e-16
2779.38 6.32335553448e-16
2780.93 6.8626515792e-16
2782.48 7.31381206917e-16
2784.03 7.59011865423e-16
2785.58 8.12234547313e-16
2787.13 9.87977715025e-16
2788.68 1.38979644649e-15
2790.23 1.96204410136e-15
2791.78 2.65481499683e-15
2793.33 3.56160020841e-15
2794.88 4.52990989276e-15
2796.43 5.35344305182e-15
2797.98 5.86609504107e-15
2799.53 6.02854985398e-15
2801.08 6.02131342674e-15
2802.63 5.87132556602e-15
2804.18 5.51985782138e-15
2805.73 5.12338171915e-15
2807.28 4.75226043043e-15
2808.83 4.20982637978e-15
2810.39 3.51529080831e-15
2811.94 2.76160143697e-15
2813.49 2.06697699287e-15
2815.04 1.54311574591e-15
2816.59 1.11935155765e-15
2818.14 8.31676130937e-16
2819.69 7.42758282293e-16
2821.24 7.62263450597e-16
2822.79 7.87131235775e-16
2824.34 7.77889587057e-16
2825.89 7.41066048264e-16
2827.44 6.95474381436e-16
2828.99 6.39606388682e-16
2830.54 5.74348714511e-16
2832.09 4.99710292274e-16
2833.64 4.07491879494e-16
2835.19 3.12620142559e-16
2836.75 2.74633763782e-16
2838.3 3.0901398395e-16
2839.85 3.90136142509e-16
2841.4 4.746394887e-16
2842.95 5.10188139255e-16
2844.5 4.99792315687e-16
2846.05 4.84680407112e-16
2847.6 5.24378400399e-16
2849.15 6.98034827635e-16
2850.7 1.01294885665e-15
2852.25 1.35779097044e-15
2853.8 1.60935370096e-15
2855.35 1.6865597581e-15
2856.91 1.58476565749e-15
2858.46 1.36760704974e-15
2860.01 1.09764985604e-15
2861.56 8.40531828338e-16
2863.11 6.49912761377e-16
2864.66 5.09947355672e-16
2866.21 3.92174434144e-16
2867.76 3.12372885567e-16
2869.31 2.84681751228e-16
2870.86 3.04382452721e-16
2872.41 3.27291852157e-16
2873.96 3.26218791172e-16
2875.52 3.28356070911e-16
2877.07 3.42896329736e-16
2878.62 3.58079751788e-16
2880.17 3.9795021171e-16
2881.72 4.76718313433e-16
2883.27 5.53962109291e-16
2884.82 5.96487204247e-16
2886.37 6.35349346058e-16
2887.92 6.97945565717e-16
2889.47 7.60131342602e-16
2891.03 7.95887854372e-16
2892.58 7.9447114149e-16
2894.13 7.78790559976e-16
2895.68 7.4658377171e-16
2897.23 7.00456663691e-16
2898.78 6.83100724239e-16
2900.33 7.07441443634e-16
2901.88 7.3299535178e-16
2903.43 7.56049283501e-16
2904.98 7.99784473179e-16
2906.54 8.53570036033e-16
2908.09 9.20283231805e-16
2909.64 9.73113821236e-16
2911.19 9.96061502052e-16
2912.74 9.93050963749e-16
2914.29 9.44267961084e-16
2915.84 8.4702276076e-16
2917.39 7.29808021655e-16
2918.94 6.04223294057e-16
2920.5 4.75892947058e-16
2922.05 3.62686638151e-16
2923.6 2.7279955653e-16
2925.15 2.34440351609e-16
2926.7 2.55843757917e-16
2928.25 3.23067708292e-16
2929.8 4.28729061668e-16
2931.35 5.455584059e-16
2932.91 6.23201006974e-16
2934.46 6.34323082036e-16
2936.01 5.90595135616e-16
2937.56 5.13786448785e-16
2939.11 4.53577526549e-16
2940.66 4.65350635072e-16
2942.21 5.78384864039e-16
2943.76 8.02431990932e-16
2945.32 1.0709800144e-15
2946.87 1.28208821991e-15
2948.42 1.37135636486e-15
2949.97 1.31830637205e-15
2951.52 1.15550205069e-15
2953.07 9.58338630562e-16
2954.62 7.95895935682e-16
2956.18 7.11013731086e-16
2957.73 7.49342422753e-16
2959.28 8.61874155615e-16
2960.83 9.88156504612e-16
2962.38 1.14595500297e-15
2963.93 1.32701761059e-15
2965.48 1.48942498959e-15
2967.03 1.58268009446e-15
2968.59 1.58649173758e-15
2970.14 1.51252371166e-15
2971.69 1.37512680821e-15
2973.24 1.19052189113e-15
2974.79 1.05055761954e-15
2976.34 1.03237060006e-15
2977.9 1.07847084726e-15
2979.45 1.10959813416e-15
2981.0 1.06502509997e-15
2982.55 9.22461573954e-16
2984.1 7.07009224397e-16
2985.65 4.70448472594e-16
2987.2 2.85055723381e-16
2988.76 2.2580615465e-16
2990.31 3.09501200119e-16
2991.86 4.94647501149e-16
2993.41 7.52076400839e-16
2994.96 1.04072522354e-15
2996.51 1.28297501365e-15
2998.07 1.39179883739e-15
2999.62 1.32459713779e-15
3001.17 1.10875251172e-15
3002.72 8.30276523514e-16
3004.27 5.57784600164e-16
3005.82 3.37151528652e-16
3007.38 2.14059492841e-16
3008.93 1.97158006297e-16
3010.48 2.51972584057e-16
3012.03 3.46998279712e-16
3013.58 4.58766035953e-16
3015.13 5.52964632588e-16
3016.69 6.17613160229e-16
3018.24 6.46607979186e-16
3019.79 6.43227958054e-16
3021.34 6.41878595075e-16
3022.89 7.0028632868e-16
3024.44 8.52572232306e-16
3026.0 1.08134629223e-15
